,START,DUR,LABEL,LABEL_NUM,DUR_TRANS,COUNT
98,215.919,0.596,CHILD,1,0.596,1
99,217.02900000000002,3.28,ADULT,-1,-3.28,1
100,217.097,0.518,CHILD,1,0.518,1
101,217.342,0.147,CHILD,1,0.147,1
102,221.01,11.632,ADULT,-1,-11.632,1
104,222.97400000000002,0.125,ADULT,-1,-0.125,1
105,224.84900000000002,1.1420000000000001,CHILD,1,1.1420000000000001,1
107,234.485,1.337,ADULT,-1,-1.337,1
109,236.01,0.501,ADULT,-1,-0.501,1
111,238.44,7.0520000000000005,ADULT,-1,-7.0520000000000005,1
112,243.822,0.847,CHILD,1,0.847,1
113,245.049,0.818,CHILD,1,0.818,1
114,245.511,0.499,CHILD,1,0.499,1
115,246.011,2.42,ADULT,-1,-2.42,1
117,248.748,9.195,ADULT,-1,-9.195,1
118,250.093,0.4,CHILD,1,0.4,1
119,250.71200000000002,0.299,CHILD,1,0.299,1
120,253.99200000000002,0.22399999999999998,CHILD,1,0.22399999999999998,1
122,258.532,7.978,ADULT,-1,-7.978,1
123,259.492,0.429,CHILD,1,0.429,1
125,268.758,9.298,ADULT,-1,-9.298,1
126,278.566,2.219,ADULT,-1,-2.219,1
128,281.715,2.256,ADULT,-1,-2.256,1
129,282.128,0.34600000000000003,ADULT,-1,-0.34600000000000003,1
130,284.374,1.6369999999999998,ADULT,-1,-1.6369999999999998,1
132,286.546,1.09,ADULT,-1,-1.09,1
134,289.874,0.11800000000000001,CHILD,1,0.11800000000000001,1
136,290.33099999999996,8.92,ADULT,-1,-8.92,1
137,293.731,0.245,ADULT,-1,-0.245,1
138,298.65,0.597,CHILD,1,0.597,1
139,299.492,1.6280000000000001,CHILD,1,1.6280000000000001,1
140,300.491,5.154,ADULT,-1,-5.154,1
143,307.547,1.733,ADULT,-1,-1.733,1
144,309.611,9.516,ADULT,-1,-9.516,1
146,319.992,10.029,ADULT,-1,-10.029,1
147,331.472,0.586,ADULT,-1,-0.586,1
149,332.51199999999994,5.5,ADULT,-1,-5.5,1
151,337.014,0.111,ADULT,-1,-0.111,1
153,339.35,2.9019999999999997,ADULT,-1,-2.9019999999999997,1
154,341.99199999999996,1.186,ADULT,-1,-1.186,1
155,342.986,0.547,CHILD,1,0.547,1
156,343.474,13.019,ADULT,-1,-13.019,1
157,353.423,1.067,ADULT,-1,-1.067,1
158,354.772,0.128,ADULT,-1,-0.128,1
159,356.01,0.375,CHILD,1,0.375,1
160,359.86800000000005,1.127,ADULT,-1,-1.127,1
163,362.80400000000003,3.188,ADULT,-1,-3.188,1
164,365.51099999999997,0.214,CHILD,1,0.214,1
165,366.12300000000005,3.409,ADULT,-1,-3.409,1
166,366.54,0.537,ADULT,-1,-0.537,1
167,367.835,0.8029999999999999,CHILD,1,0.8029999999999999,1
169,370.01099999999997,0.361,ADULT,-1,-0.361,1
170,370.49199999999996,1.195,ADULT,-1,-1.195,1
173,373.879,2.74,ADULT,-1,-2.74,1
174,375.49199999999996,2.585,CHILD,1,2.585,1
175,376.99300000000005,2.499,ADULT,-1,-2.499,1
177,380.931,3.0610000000000004,ADULT,-1,-3.0610000000000004,1
179,384.151,10.738,ADULT,-1,-10.738,1
180,395.07800000000003,7.729,ADULT,-1,-7.729,1
181,402.92400000000004,1.534,ADULT,-1,-1.534,1
183,405.736,3.7560000000000002,ADULT,-1,-3.7560000000000002,1
185,410.01,4.106,ADULT,-1,-4.106,1
187,412.584,0.10099999999999999,CHILD,1,0.10099999999999999,1
189,414.88199999999995,11.013,ADULT,-1,-11.013,1
190,422.99199999999996,0.518,CHILD,1,0.518,1
191,423.31800000000004,0.135,CHILD,1,0.135,1
193,426.49199999999996,0.29,CHILD,1,0.29,1
194,427.079,2.781,ADULT,-1,-2.781,1
195,429.73199999999997,0.743,CHILD,1,0.743,1
196,430.301,2.963,ADULT,-1,-2.963,1
197,434.25300000000004,8.505,ADULT,-1,-8.505,1
199,444.20099999999996,1.3030000000000002,ADULT,-1,-1.3030000000000002,1
201,445.06300000000005,0.39299999999999996,CHILD,1,0.39299999999999996,1
202,447.041,4.1160000000000005,ADULT,-1,-4.1160000000000005,1
205,453.32,3.017,ADULT,-1,-3.017,1
207,456.843,5.648,ADULT,-1,-5.648,1
209,464.42400000000004,1.588,ADULT,-1,-1.588,1
212,468.21,4.5089999999999995,ADULT,-1,-4.5089999999999995,1
213,471.54699999999997,0.40700000000000003,CHILD,1,0.40700000000000003,1
214,473.399,2.298,ADULT,-1,-2.298,1
216,477.01099999999997,3.9789999999999996,ADULT,-1,-3.9789999999999996,1
218,479.67699999999996,0.106,CHILD,1,0.106,1
219,480.004,0.7859999999999999,CHILD,1,0.7859999999999999,1
221,481.565,0.494,ADULT,-1,-0.494,1
223,484.73400000000004,23.66,ADULT,-1,-23.66,1
224,495.99199999999996,0.113,CHILD,1,0.113,1
226,508.99199999999996,1.5190000000000001,ADULT,-1,-1.5190000000000001,1
228,511.095,0.9159999999999999,CHILD,1,0.9159999999999999,1
229,512.462,10.062999999999999,ADULT,-1,-10.062999999999999,1
231,523.992,2.6239999999999997,ADULT,-1,-2.6239999999999997,1
233,527.658,6.345,ADULT,-1,-6.345,1
234,534.492,4.501,ADULT,-1,-4.501,1
235,538.993,2.585,CHILD,1,2.585,1
236,540.493,7.018,ADULT,-1,-7.018,1
237,541.7330000000001,0.759,CHILD,1,0.759,1
238,545.493,0.5,CHILD,1,0.5,1
240,548.993,1.5,ADULT,-1,-1.5,1
241,550.981,7.221,ADULT,-1,-7.221,1
243,560.491,4.02,ADULT,-1,-4.02,1
245,566.992,4.02,ADULT,-1,-4.02,1
247,574.344,2.074,ADULT,-1,-2.074,1
248,577.511,1.6280000000000001,ADULT,-1,-1.6280000000000001,1
251,579.992,2.8280000000000003,ADULT,-1,-2.8280000000000003,1
252,582.0269999999999,0.44,ADULT,-1,-0.44,1
253,583.578,0.45399999999999996,CHILD,1,0.45399999999999996,1
255,585.492,2.0,ADULT,-1,-2.0,1
256,586.992,0.775,CHILD,1,0.775,1
258,589.511,4.48,ADULT,-1,-4.48,1
259,595.844,1.6469999999999998,CHILD,1,1.6469999999999998,1
261,597.491,0.716,CHILD,1,0.716,1
262,598.155,2.211,ADULT,-1,-2.211,1
263,599.4680000000001,0.40299999999999997,ADULT,-1,-0.40299999999999997,1
264,599.992,0.39299999999999996,ADULT,-1,-0.39299999999999996,1
265,600.51,2.862,ADULT,-1,-2.862,1
266,607.073,0.16899999999999998,CHILD,1,0.16899999999999998,1
267,608.136,0.845,CHILD,1,0.845,1
270,610.943,0.569,CHILD,1,0.569,1
271,610.943,4.86,ADULT,-1,-4.86,1
272,611.769,0.106,CHILD,1,0.106,1
273,614.962,0.861,CHILD,1,0.861,1
275,619.01,1.9809999999999999,ADULT,-1,-1.9809999999999999,1
276,620.499,1.399,CHILD,1,1.399,1
277,621.01,0.805,CHILD,1,0.805,1
278,621.452,9.055,ADULT,-1,-9.055,1
279,625.011,0.341,CHILD,1,0.341,1
280,633.113,4.899,CHILD,1,4.899,1
282,634.807,2.185,ADULT,-1,-2.185,1
283,637.991,9.217,ADULT,-1,-9.217,1
284,643.012,4.582,CHILD,1,4.582,1
285,647.511,12.15,ADULT,-1,-12.15,1
286,649.379,1.6540000000000001,CHILD,1,1.6540000000000001,1
287,660.493,0.385,CHILD,1,0.385,1
288,661.3580000000001,1.1340000000000001,CHILD,1,1.1340000000000001,1
291,663.01,10.275,ADULT,-1,-10.275,1
292,663.2919999999999,1.068,CHILD,1,1.068,1
294,677.557,1.262,CHILD,1,1.262,1
295,678.512,4.76,ADULT,-1,-4.76,1
297,690.321,8.672,ADULT,-1,-8.672,1
298,698.492,0.862,ADULT,-1,-0.862,1
301,702.8489999999999,0.55,ADULT,-1,-0.55,1
303,704.363,2.6289999999999996,ADULT,-1,-2.6289999999999996,1
305,708.485,2.359,ADULT,-1,-2.359,1
307,712.304,4.188,ADULT,-1,-4.188,1
308,712.385,0.542,CHILD,1,0.542,1
310,717.7410000000001,2.01,ADULT,-1,-2.01,1
311,718.4839999999999,0.7809999999999999,ADULT,-1,-0.7809999999999999,1
312,720.971,6.272,ADULT,-1,-6.272,1
313,720.993,0.376,CHILD,1,0.376,1
314,722.957,0.9840000000000001,CHILD,1,0.9840000000000001,1
315,726.683,0.726,CHILD,1,0.726,1
316,727.0980000000001,0.24,CHILD,1,0.24,1
317,727.763,2.747,ADULT,-1,-2.747,1
320,733.08,1.912,CHILD,1,1.912,1
321,734.5110000000001,4.762,ADULT,-1,-4.762,1
322,735.819,0.192,CHILD,1,0.192,1
323,738.0110000000001,0.746,ADULT,-1,-0.746,1
324,739.992,1.7530000000000001,ADULT,-1,-1.7530000000000001,1
325,743.177,1.4780000000000002,ADULT,-1,-1.4780000000000002,1
327,745.9910000000001,7.087999999999999,ADULT,-1,-7.087999999999999,1
328,751.11,0.402,CHILD,1,0.402,1
329,751.283,0.142,CHILD,1,0.142,1
330,752.023,0.135,CHILD,1,0.135,1
332,753.383,2.472,ADULT,-1,-2.472,1
334,758.012,1.48,ADULT,-1,-1.48,1
335,758.8789999999999,0.9159999999999999,CHILD,1,0.9159999999999999,1
336,758.992,0.872,CHILD,1,0.872,1
337,759.805,1.7630000000000001,ADULT,-1,-1.7630000000000001,1
338,762.0110000000001,11.927,ADULT,-1,-11.927,1
339,762.122,0.311,CHILD,1,0.311,1
340,773.368,0.6970000000000001,CHILD,1,0.6970000000000001,1
341,774.564,3.448,ADULT,-1,-3.448,1
342,774.865,0.43700000000000006,ADULT,-1,-0.43700000000000006,1
343,778.415,6.284,ADULT,-1,-6.284,1
345,785.435,8.049,ADULT,-1,-8.049,1
346,790.012,0.10800000000000001,CHILD,1,0.10800000000000001,1
347,794.3989999999999,0.111,CHILD,1,0.111,1
349,795.992,0.255,CHILD,1,0.255,1
355,799.824,0.255,CHILD,1,0.255,1
356,800.4839999999999,0.447,CHILD,1,0.447,1
357,801.51,4.585,ADULT,-1,-4.585,1
358,806.225,0.285,ADULT,-1,-0.285,1
362,808.775,0.23600000000000002,ADULT,-1,-0.23600000000000002,1
363,809.5110000000001,0.3,ADULT,-1,-0.3,1
364,810.01,1.463,ADULT,-1,-1.463,1
366,812.079,1.149,CHILD,1,1.149,1
367,813.3580000000001,0.13,CHILD,1,0.13,1
368,814.4060000000001,1.249,CHILD,1,1.249,1
369,814.6489999999999,0.361,CHILD,1,0.361,1
370,814.676,0.105,ADULT,-1,-0.105,1
371,816.89,0.508,CHILD,1,0.508,1
373,819.202,1.659,CHILD,1,1.659,1
374,823.804,0.8759999999999999,CHILD,1,0.8759999999999999,1
375,824.8839999999999,4.678999999999999,CHILD,1,4.678999999999999,1
377,827.493,0.371,ADULT,-1,-0.371,1
380,831.992,0.992,CHILD,1,0.992,1
383,854.008,5.8,ADULT,-1,-5.8,1
386,862.9169999999999,2.123,ADULT,-1,-2.123,1
387,863.166,0.569,CHILD,1,0.569,1
389,866.012,0.7879999999999999,CHILD,1,0.7879999999999999,1
390,867.0110000000001,2.106,ADULT,-1,-2.106,1
391,869.4830000000001,12.13,ADULT,-1,-12.13,1
393,870.2489999999999,0.133,CHILD,1,0.133,1
394,877.0110000000001,0.305,ADULT,-1,-0.305,1
395,882.0110000000001,1.244,CHILD,1,1.244,1
396,882.1560000000001,0.768,ADULT,-1,-0.768,1
398,884.4630000000001,2.03,ADULT,-1,-2.03,1
400,887.21,13.51,ADULT,-1,-13.51,1
401,889.0189999999999,0.105,CHILD,1,0.105,1
402,899.564,0.447,CHILD,1,0.447,1
404,901.2260000000001,0.7659999999999999,CHILD,1,0.7659999999999999,1
405,901.285,2.081,CHILD,1,2.081,1
406,902.725,7.881,ADULT,-1,-7.881,1
407,904.807,0.113,CHILD,1,0.113,1
408,909.441,0.397,CHILD,1,0.397,1
410,911.804,1.188,ADULT,-1,-1.188,1
411,912.36,0.631,CHILD,1,0.631,1
413,915.0110000000001,9.19,ADULT,-1,-9.19,1
414,916.319,0.6920000000000001,CHILD,1,0.6920000000000001,1
415,924.3860000000001,0.442,CHILD,1,0.442,1
416,924.495,0.8170000000000001,ADULT,-1,-0.8170000000000001,1
417,925.4760000000001,3.7060000000000004,ADULT,-1,-3.7060000000000004,1
418,927.975,0.57,CHILD,1,0.57,1
421,930.081,2.092,CHILD,1,2.092,1
422,930.383,9.838,ADULT,-1,-9.838,1
423,933.279,0.233,CHILD,1,0.233,1
425,940.553,9.624,ADULT,-1,-9.624,1
426,941.51,2.032,CHILD,1,2.032,1
427,943.8510000000001,0.574,CHILD,1,0.574,1
428,950.5110000000001,2.506,ADULT,-1,-2.506,1
431,953.932,1.23,ADULT,-1,-1.23,1
432,955.326,1.156,ADULT,-1,-1.156,1
433,957.324,2.187,ADULT,-1,-2.187,1
435,958.51,0.813,ADULT,-1,-0.813,1
436,960.503,4.705,ADULT,-1,-4.705,1
438,962.658,0.764,CHILD,1,0.764,1
440,966.252,0.21100000000000002,ADULT,-1,-0.21100000000000002,1
443,967.6669999999999,1.8869999999999998,ADULT,-1,-1.8869999999999998,1
445,970.311,2.7680000000000002,CHILD,1,2.7680000000000002,1
446,970.4960000000001,1.014,ADULT,-1,-1.014,1
447,972.073,5.513,ADULT,-1,-5.513,1
448,973.313,0.179,CHILD,1,0.179,1
450,978.7080000000001,8.847999999999999,ADULT,-1,-8.847999999999999,1
451,981.1360000000001,0.6990000000000001,ADULT,-1,-0.6990000000000001,1
452,987.825,1.736,ADULT,-1,-1.736,1
454,992.863,0.179,ADULT,-1,-0.179,1
455,993.173,3.156,ADULT,-1,-3.156,1
456,997.4910000000001,0.299,ADULT,-1,-0.299,1
457,997.9010000000001,2.8569999999999998,ADULT,-1,-2.8569999999999998,1
459,1001.492,4.279,ADULT,-1,-4.279,1
460,1005.9739999999999,1.517,CHILD,1,1.517,1
461,1007.4169999999999,2.165,ADULT,-1,-2.165,1
462,1009.572,0.888,CHILD,1,0.888,1
463,1010.097,0.265,CHILD,1,0.265,1
465,1010.9910000000001,13.48,ADULT,-1,-13.48,1
466,1016.422,0.589,CHILD,1,0.589,1
468,1024.976,0.862,ADULT,-1,-0.862,1
469,1025.285,0.7070000000000001,CHILD,1,0.7070000000000001,1
470,1027.512,1.5090000000000001,CHILD,1,1.5090000000000001,1
472,1028.9089999999999,1.6219999999999999,ADULT,-1,-1.6219999999999999,1
473,1029.362,0.13,CHILD,1,0.13,1
474,1030.901,7.7,ADULT,-1,-7.7,1
475,1038.393,0.602,CHILD,1,0.602,1
476,1038.493,0.589,CHILD,1,0.589,1
477,1039.5410000000002,9.472000000000001,ADULT,-1,-9.472000000000001,1
479,1049.532,1.2229999999999999,ADULT,-1,-1.2229999999999999,1
481,1052.492,3.7239999999999998,ADULT,-1,-3.7239999999999998,1
482,1052.531,0.98,CHILD,1,0.98,1
483,1056.464,1.78,ADULT,-1,-1.78,1
484,1058.036,0.47600000000000003,CHILD,1,0.47600000000000003,1
485,1058.662,1.492,ADULT,-1,-1.492,1
487,1060.963,2.165,ADULT,-1,-2.165,1
488,1063.368,0.14300000000000002,CHILD,1,0.14300000000000002,1
490,1064.735,1.272,ADULT,-1,-1.272,1
491,1065.482,1.993,CHILD,1,1.993,1
492,1066.0330000000001,0.218,CHILD,1,0.218,1
493,1067.489,7.371,ADULT,-1,-7.371,1
494,1074.522,0.228,ADULT,-1,-0.228,1
495,1075.013,2.282,CHILD,1,2.282,1
496,1075.992,12.099,ADULT,-1,-12.099,1
497,1077.643,0.359,CHILD,1,0.359,1
498,1078.8419999999999,0.16899999999999998,CHILD,1,0.16899999999999998,1
499,1079.237,0.10099999999999999,CHILD,1,0.10099999999999999,1
500,1079.565,0.9990000000000001,CHILD,1,0.9990000000000001,1
501,1085.073,0.92,CHILD,1,0.92,1
502,1087.692,0.948,CHILD,1,0.948,1
503,1088.011,1.5,CHILD,1,1.5,1
504,1088.75,0.7929999999999999,ADULT,-1,-0.7929999999999999,1
505,1090.032,1.306,ADULT,-1,-1.306,1
507,1091.51,2.0,ADULT,-1,-2.0,1
510,1094.516,1.4769999999999999,ADULT,-1,-1.4769999999999999,1
511,1095.512,0.5770000000000001,CHILD,1,0.5770000000000001,1
512,1095.8339999999998,1.3030000000000002,CHILD,1,1.3030000000000002,1
513,1096.2,0.878,CHILD,1,0.878,1
514,1097.2069999999999,2.474,ADULT,-1,-2.474,1
515,1097.422,0.20600000000000002,CHILD,1,0.20600000000000002,1
516,1098.009,0.935,CHILD,1,0.935,1
517,1100.085,1.9269999999999998,ADULT,-1,-1.9269999999999998,1
519,1104.138,2.214,CHILD,1,2.214,1
521,1105.4660000000001,1.1640000000000001,ADULT,-1,-1.1640000000000001,1
522,1106.825,1.168,ADULT,-1,-1.168,1
523,1108.35,2.602,CHILD,1,2.602,1
524,1108.4180000000001,1.056,CHILD,1,1.056,1
525,1109.5839999999998,1.392,ADULT,-1,-1.392,1
526,1111.182,0.33899999999999997,CHILD,1,0.33899999999999997,1
527,1111.511,0.145,ADULT,-1,-0.145,1
528,1111.685,1.8980000000000001,CHILD,1,1.8980000000000001,1
529,1112.01,1.068,ADULT,-1,-1.068,1
530,1113.492,0.8290000000000001,ADULT,-1,-0.8290000000000001,1
531,1114.366,2.572,CHILD,1,2.572,1
532,1115.492,0.489,ADULT,-1,-0.489,1
533,1117.272,3.3089999999999997,ADULT,-1,-3.3089999999999997,1
534,1119.587,0.29,CHILD,1,0.29,1
535,1120.851,2.305,ADULT,-1,-2.305,1
537,1123.8410000000001,8.176,ADULT,-1,-8.176,1
538,1132.542,1.4680000000000002,ADULT,-1,-1.4680000000000002,1
541,1134.992,1.1,CHILD,1,1.1,1
542,1136.1989999999998,1.4880000000000002,ADULT,-1,-1.4880000000000002,1
544,1138.2930000000001,1.284,ADULT,-1,-1.284,1
545,1140.011,9.87,ADULT,-1,-9.87,1
546,1140.271,0.221,CHILD,1,0.221,1
547,1149.078,0.965,ADULT,-1,-0.965,1
548,1150.274,2.217,ADULT,-1,-2.217,1
549,1150.374,0.13699999999999998,CHILD,1,0.13699999999999998,1
550,1152.188,0.322,CHILD,1,0.322,1
552,1154.053,0.439,CHILD,1,0.439,1
553,1154.579,3.432,ADULT,-1,-3.432,1
554,1160.492,4.418,ADULT,-1,-4.418,1
557,1166.952,1.355,CHILD,1,1.355,1
558,1167.306,0.16399999999999998,CHILD,1,0.16399999999999998,1
559,1167.487,4.101,ADULT,-1,-4.101,1
560,1171.29,3.22,CHILD,1,3.22,1
561,1171.576,0.6729999999999999,CHILD,1,0.6729999999999999,1
562,1172.51,1.046,CHILD,1,1.046,1
563,1174.758,3.0580000000000003,ADULT,-1,-3.0580000000000003,1
564,1178.012,2.128,CHILD,1,2.128,1
565,1179.876,4.632,ADULT,-1,-4.632,1
566,1181.512,0.9990000000000001,CHILD,1,0.9990000000000001,1
567,1184.281,1.266,CHILD,1,1.266,1
568,1184.822,3.495,ADULT,-1,-3.495,1
570,1189.33,0.366,ADULT,-1,-0.366,1
571,1189.542,0.469,CHILD,1,0.469,1
573,1191.844,0.106,CHILD,1,0.106,1
574,1193.452,4.529,ADULT,-1,-4.529,1
575,1195.833,0.177,CHILD,1,0.177,1
577,1198.665,0.726,CHILD,1,0.726,1
578,1199.21,0.7140000000000001,ADULT,-1,-0.7140000000000001,1
580,1200.992,1.585,CHILD,1,1.585,1
582,1203.029,11.963,ADULT,-1,-11.963,1
583,1214.011,1.795,ADULT,-1,-1.795,1
584,1215.81,1.5659999999999998,ADULT,-1,-1.5659999999999998,1
586,1218.593,15.712,ADULT,-1,-15.712,1
588,1235.029,1.254,ADULT,-1,-1.254,1
589,1235.491,0.16699999999999998,CHILD,1,0.16699999999999998,1
590,1235.701,0.51,CHILD,1,0.51,1
591,1236.5330000000001,1.46,ADULT,-1,-1.46,1
592,1237.763,0.5379999999999999,CHILD,1,0.5379999999999999,1
593,1237.92,0.38,CHILD,1,0.38,1
595,1238.605,3.888,ADULT,-1,-3.888,1
597,1243.5710000000001,4.921,ADULT,-1,-4.921,1
598,1246.492,0.5,CHILD,1,0.5,1
600,1248.99,14.02,ADULT,-1,-14.02,1
602,1263.634,2.511,ADULT,-1,-2.511,1
604,1266.7930000000001,2.497,ADULT,-1,-2.497,1
605,1269.7830000000001,5.051,ADULT,-1,-5.051,1
606,1275.6760000000002,4.08,ADULT,-1,-4.08,1
609,1280.355,2.552,ADULT,-1,-2.552,1
610,1282.51,0.253,CHILD,1,0.253,1
611,1285.406,8.782,ADULT,-1,-8.782,1
613,1286.346,0.145,ADULT,-1,-0.145,1
614,1294.78,4.732,ADULT,-1,-4.732,1
616,1298.202,2.798,ADULT,-1,-2.798,1
617,1299.826,0.233,ADULT,-1,-0.233,1
618,1300.492,5.557,ADULT,-1,-5.557,1
619,1301.265,0.64,ADULT,-1,-0.64,1
620,1307.192,0.754,ADULT,-1,-0.754,1
623,1308.587,4.266,ADULT,-1,-4.266,1
624,1309.993,2.5180000000000002,ADULT,-1,-2.5180000000000002,1
625,1313.4520000000002,6.439,ADULT,-1,-6.439,1
627,1317.011,0.851,ADULT,-1,-0.851,1
628,1320.0320000000002,4.9830000000000005,ADULT,-1,-4.9830000000000005,1
630,1325.325,1.885,ADULT,-1,-1.885,1
631,1326.368,1.304,ADULT,-1,-1.304,1
632,1327.349,3.1439999999999997,ADULT,-1,-3.1439999999999997,1
633,1329.5020000000002,2.965,ADULT,-1,-2.965,1
634,1330.8470000000002,0.6990000000000001,ADULT,-1,-0.6990000000000001,1
635,1331.858,0.154,ADULT,-1,-0.154,1
636,1332.3570000000002,1.959,ADULT,-1,-1.959,1
637,1334.4820000000002,3.91,ADULT,-1,-3.91,1
638,1337.183,1.328,ADULT,-1,-1.328,1
639,1339.235,1.09,ADULT,-1,-1.09,1
641,1341.098,2.307,ADULT,-1,-2.307,1
643,1341.309,0.182,ADULT,-1,-0.182,1
644,1341.635,0.349,ADULT,-1,-0.349,1
645,1342.9920000000002,4.754,ADULT,-1,-4.754,1
646,1346.4920000000002,1.495,ADULT,-1,-1.495,1
647,1348.162,17.543,ADULT,-1,-17.543,1
648,1364.475,1.8219999999999998,ADULT,-1,-1.8219999999999998,1
649,1366.112,4.452,ADULT,-1,-4.452,1
650,1369.511,2.9730000000000003,ADULT,-1,-2.9730000000000003,1
651,1370.785,0.111,ADULT,-1,-0.111,1
652,1372.0120000000002,8.48,ADULT,-1,-8.48,1
653,1380.009,1.4780000000000002,ADULT,-1,-1.4780000000000002,1
654,1380.826,0.105,ADULT,-1,-0.105,1
655,1381.4520000000002,5.041,ADULT,-1,-5.041,1
656,1385.513,1.794,ADULT,-1,-1.794,1
657,1387.066,1.004,ADULT,-1,-1.004,1
658,1388.185,5.537999999999999,ADULT,-1,-5.537999999999999,1
659,1388.991,0.41200000000000003,ADULT,-1,-0.41200000000000003,1
660,1392.5120000000002,0.9990000000000001,ADULT,-1,-0.9990000000000001,1
661,1393.963,1.88,ADULT,-1,-1.88,1
663,1396.9289999999999,2.332,ADULT,-1,-2.332,1
664,1398.511,0.51,ADULT,-1,-0.51,1
665,1399.299,0.133,ADULT,-1,-0.133,1
667,1400.0629999999999,5.7170000000000005,ADULT,-1,-5.7170000000000005,1
668,1404.01,0.78,ADULT,-1,-0.78,1
669,1405.892,7.8420000000000005,ADULT,-1,-7.8420000000000005,1
671,1408.4920000000002,0.935,ADULT,-1,-0.935,1
672,1412.912,2.278,ADULT,-1,-2.278,1
673,1413.884,0.10800000000000001,ADULT,-1,-0.10800000000000001,1
674,1414.869,12.626,ADULT,-1,-12.626,1
675,1419.513,0.614,ADULT,-1,-0.614,1
677,1427.789,12.222999999999999,ADULT,-1,-12.222999999999999,1
678,1438.3,3.5660000000000003,ADULT,-1,-3.5660000000000003,1
679,1440.3020000000001,1.3969999999999998,ADULT,-1,-1.3969999999999998,1
680,1442.09,2.19,ADULT,-1,-2.19,1
681,1443.7879999999998,0.121,ADULT,-1,-0.121,1
683,1444.993,12.872,ADULT,-1,-12.872,1
684,1448.263,0.295,ADULT,-1,-0.295,1
685,1452.371,0.6409999999999999,ADULT,-1,-0.6409999999999999,1
686,1459.465,4.657,ADULT,-1,-4.657,1
688,1464.895,3.878,ADULT,-1,-3.878,1
