,START,DUR,LABEL,LABEL_NUM,DUR_TRANS,COUNT
263,693.51,1.9240000000000002,ADULT,-1,-1.9240000000000002,1
265,702.39,1.601,ADULT,-1,-1.601,1
266,702.5110000000001,1.033,CHILD,1,1.033,1
267,703.721,0.12,CHILD,1,0.12,1
268,704.2260000000001,2.2430000000000003,ADULT,-1,-2.2430000000000003,1
269,704.295,3.6060000000000003,ADULT,-1,-3.6060000000000003,1
270,707.01,3.5180000000000002,ADULT,-1,-3.5180000000000002,1
271,711.9169999999999,1.463,ADULT,-1,-1.463,1
272,712.13,15.860999999999999,ADULT,-1,-15.860999999999999,1
274,720.066,0.722,ADULT,-1,-0.722,1
275,722.712,1.974,ADULT,-1,-1.974,1
276,726.592,0.597,ADULT,-1,-0.597,1
277,727.446,4.063,ADULT,-1,-4.063,1
278,728.428,0.555,ADULT,-1,-0.555,1
279,730.51,3.264,ADULT,-1,-3.264,1
280,732.8860000000001,1.056,ADULT,-1,-1.056,1
281,734.992,1.9980000000000002,ADULT,-1,-1.9980000000000002,1
284,741.012,6.48,ADULT,-1,-6.48,1
285,748.492,0.518,ADULT,-1,-0.518,1
286,749.915,13.578,ADULT,-1,-13.578,1
287,760.2660000000001,0.226,ADULT,-1,-0.226,1
288,770.492,4.458,ADULT,-1,-4.458,1
290,774.051,0.8240000000000001,ADULT,-1,-0.8240000000000001,1
291,774.993,1.124,ADULT,-1,-1.124,1
292,776.01,3.9789999999999996,ADULT,-1,-3.9789999999999996,1
293,779.3969999999999,3.113,ADULT,-1,-3.113,1
294,782.492,4.501,ADULT,-1,-4.501,1
295,783.768,0.22399999999999998,ADULT,-1,-0.22399999999999998,1
296,788.793,31.197,ADULT,-1,-31.197,1
298,799.0110000000001,0.155,ADULT,-1,-0.155,1
299,800.3510000000001,0.39,ADULT,-1,-0.39,1
300,807.5110000000001,0.289,ADULT,-1,-0.289,1
301,810.5110000000001,1.4509999999999998,ADULT,-1,-1.4509999999999998,1
302,817.5110000000001,0.192,ADULT,-1,-0.192,1
303,817.813,0.606,ADULT,-1,-0.606,1
304,820.645,1.367,ADULT,-1,-1.367,1
306,824.5110000000001,1.5,ADULT,-1,-1.5,1
308,827.5110000000001,12.695,ADULT,-1,-12.695,1
309,829.268,0.115,ADULT,-1,-0.115,1
310,829.992,1.107,ADULT,-1,-1.107,1
311,841.5110000000001,4.981,ADULT,-1,-4.981,1
312,845.993,2.0180000000000002,ADULT,-1,-2.0180000000000002,1
313,847.493,12.994000000000002,ADULT,-1,-12.994000000000002,1
316,869.01,0.10800000000000001,ADULT,-1,-0.10800000000000001,1
317,869.415,1.9469999999999998,ADULT,-1,-1.9469999999999998,1
318,871.493,3.9989999999999997,ADULT,-1,-3.9989999999999997,1
319,879.992,12.499,ADULT,-1,-12.499,1
321,886.316,0.677,ADULT,-1,-0.677,1
322,892.0110000000001,2.6069999999999998,ADULT,-1,-2.6069999999999998,1
323,892.595,0.41700000000000004,ADULT,-1,-0.41700000000000004,1
324,895.31,8.836,ADULT,-1,-8.836,1
325,902.51,2.314,ADULT,-1,-2.314,1
326,906.1439999999999,2.0269999999999997,ADULT,-1,-2.0269999999999997,1
327,906.466,4.045,ADULT,-1,-4.045,1
328,908.763,0.667,ADULT,-1,-0.667,1
329,910.5160000000001,1.048,ADULT,-1,-1.048,1
330,911.512,10.890999999999998,ADULT,-1,-10.890999999999998,1
331,916.512,0.66,ADULT,-1,-0.66,1
332,917.6510000000001,2.454,ADULT,-1,-2.454,1
333,920.3810000000001,0.111,ADULT,-1,-0.111,1
334,921.171,0.341,ADULT,-1,-0.341,1
335,922.5110000000001,5.481,ADULT,-1,-5.481,1
337,928.992,0.376,ADULT,-1,-0.376,1
338,930.395,17.592,ADULT,-1,-17.592,1
339,934.711,1.569,ADULT,-1,-1.569,1
340,942.45,0.503,ADULT,-1,-0.503,1
341,948.326,0.98,CHILD,1,0.98,1
342,949.283,4.708,ADULT,-1,-4.708,1
343,953.0110000000001,0.746,ADULT,-1,-0.746,1
344,953.993,1.436,ADULT,-1,-1.436,1
345,956.2669999999999,1.743,ADULT,-1,-1.743,1
346,957.493,6.519,ADULT,-1,-6.519,1
347,958.51,0.5589999999999999,ADULT,-1,-0.5589999999999999,1
348,959.332,0.991,ADULT,-1,-0.991,1
350,966.0110000000001,22.98,ADULT,-1,-22.98,1
351,972.5110000000001,1.4880000000000002,ADULT,-1,-1.4880000000000002,1
352,975.512,0.331,ADULT,-1,-0.331,1
353,976.025,1.8019999999999998,ADULT,-1,-1.8019999999999998,1
354,979.5110000000001,0.5,ADULT,-1,-0.5,1
355,983.51,0.255,ADULT,-1,-0.255,1
356,984.012,1.48,ADULT,-1,-1.48,1
358,996.578,0.235,ADULT,-1,-0.235,1
359,997.512,6.98,ADULT,-1,-6.98,1
360,1001.67,0.154,ADULT,-1,-0.154,1
362,1005.492,10.5,ADULT,-1,-10.5,1
363,1005.492,2.501,ADULT,-1,-2.501,1
364,1019.694,2.045,ADULT,-1,-2.045,1
366,1021.27,0.43700000000000006,ADULT,-1,-0.43700000000000006,1
367,1023.2610000000001,2.7289999999999996,ADULT,-1,-2.7289999999999996,1
369,1024.775,0.23800000000000002,ADULT,-1,-0.23800000000000002,1
370,1026.106,2.408,ADULT,-1,-2.408,1
371,1027.7839999999999,2.727,ADULT,-1,-2.727,1
372,1030.011,12.481,ADULT,-1,-12.481,1
373,1033.344,0.16699999999999998,ADULT,-1,-0.16699999999999998,1
374,1044.006,2.506,ADULT,-1,-2.506,1
376,1048.012,13.020999999999999,ADULT,-1,-13.020999999999999,1
378,1058.282,0.425,ADULT,-1,-0.425,1
379,1060.563,1.25,ADULT,-1,-1.25,1
380,1062.013,37.999,ADULT,-1,-37.999,1
382,1062.388,0.12300000000000001,ADULT,-1,-0.12300000000000001,1
383,1100.117,0.368,ADULT,-1,-0.368,1
384,1105.491,24.503,ADULT,-1,-24.503,1
386,1132.836,0.154,ADULT,-1,-0.154,1
389,1140.387,0.348,CHILD,1,0.348,1
392,1147.492,1.5290000000000001,ADULT,-1,-1.5290000000000001,1
396,1151.786,0.243,ADULT,-1,-0.243,1
397,1152.174,0.314,ADULT,-1,-0.314,1
398,1154.993,0.51,ADULT,-1,-0.51,1
399,1155.494,0.643,ADULT,-1,-0.643,1
400,1156.359,0.272,ADULT,-1,-0.272,1
401,1158.511,0.24600000000000002,ADULT,-1,-0.24600000000000002,1
402,1158.985,5.007,ADULT,-1,-5.007,1
404,1166.0539999999999,0.12,ADULT,-1,-0.12,1
405,1166.493,2.5180000000000002,ADULT,-1,-2.5180000000000002,1
406,1169.492,13.019,ADULT,-1,-13.019,1
407,1181.993,1.114,ADULT,-1,-1.114,1
409,1185.985,12.145,ADULT,-1,-12.145,1
410,1186.1019999999999,0.105,ADULT,-1,-0.105,1
412,1201.011,0.737,ADULT,-1,-0.737,1
416,1212.492,1.0190000000000001,ADULT,-1,-1.0190000000000001,1
418,1218.011,0.5329999999999999,ADULT,-1,-0.5329999999999999,1
420,1219.703,0.289,ADULT,-1,-0.289,1
421,1220.115,0.295,ADULT,-1,-0.295,1
422,1220.511,0.68,ADULT,-1,-0.68,1
423,1222.319,1.6740000000000002,CHILD,1,1.6740000000000002,1
424,1228.492,3.52,ADULT,-1,-3.52,1
426,1231.532,0.498,ADULT,-1,-0.498,1
427,1234.011,138.0,ADULT,-1,-138.0,1
