,START,DUR,LABEL,LABEL_NUM,DUR_TRANS,COUNT
307,549.011,0.304,ADULT,-1,-0.304,1
308,549.03,3.392,ADULT,-1,-3.392,1
309,549.455,0.57,ADULT,-1,-0.57,1
310,551.51,0.95,ADULT,-1,-0.95,1
311,553.51,1.104,ADULT,-1,-1.104,1
314,555.341,2.67,CHILD,1,2.67,1
315,555.4490000000001,0.267,CHILD,1,0.267,1
316,555.93,0.569,CHILD,1,0.569,1
317,556.846,0.38,CHILD,1,0.38,1
318,557.9630000000001,0.27,ADULT,-1,-0.27,1
319,558.51,1.423,ADULT,-1,-1.423,1
321,560.8580000000001,1.411,CHILD,1,1.411,1
322,560.888,1.304,CHILD,1,1.304,1
323,562.624,2.008,CHILD,1,2.008,1
324,562.638,0.354,CHILD,1,0.354,1
325,563.1419999999999,1.05,CHILD,1,1.05,1
326,565.01,0.609,ADULT,-1,-0.609,1
327,565.368,3.6210000000000004,ADULT,-1,-3.6210000000000004,1
328,568.7719999999999,0.7390000000000001,CHILD,1,0.7390000000000001,1
330,571.688,3.002,ADULT,-1,-3.002,1
331,571.828,1.0290000000000001,ADULT,-1,-1.0290000000000001,1
332,574.567,0.878,CHILD,1,0.878,1
333,574.606,0.405,CHILD,1,0.405,1
334,575.007,2.423,ADULT,-1,-2.423,1
335,575.62,0.8909999999999999,ADULT,-1,-0.8909999999999999,1
336,577.564,1.571,CHILD,1,1.571,1
337,577.619,0.4,CHILD,1,0.4,1
338,578.492,0.618,CHILD,1,0.618,1
340,580.08,1.412,CHILD,1,1.412,1
341,581.011,0.9990000000000001,ADULT,-1,-0.9990000000000001,1
344,589.39,22.969,ADULT,-1,-22.969,1
348,612.092,0.8079999999999999,ADULT,-1,-0.8079999999999999,1
349,612.645,0.20800000000000002,ADULT,-1,-0.20800000000000002,1
350,613.492,15.522,ADULT,-1,-15.522,1
354,630.308,7.8839999999999995,ADULT,-1,-7.8839999999999995,1
355,630.604,0.138,ADULT,-1,-0.138,1
357,639.51,21.5,ADULT,-1,-21.5,1
360,649.576,0.435,ADULT,-1,-0.435,1
361,650.622,0.37,ADULT,-1,-0.37,1
363,662.548,5.132999999999999,ADULT,-1,-5.132999999999999,1
365,667.492,1.4380000000000002,CHILD,1,1.4380000000000002,1
366,668.073,0.682,CHILD,1,0.682,1
367,670.012,6.355,ADULT,-1,-6.355,1
369,676.51,0.135,ADULT,-1,-0.135,1
370,676.9730000000001,3.2030000000000003,ADULT,-1,-3.2030000000000003,1
373,680.788,2.7239999999999998,ADULT,-1,-2.7239999999999998,1
375,684.428,18.784000000000002,ADULT,-1,-18.784000000000002,1
378,690.8610000000001,0.375,CHILD,1,0.375,1
380,703.492,5.635,ADULT,-1,-5.635,1
381,703.763,1.4769999999999999,ADULT,-1,-1.4769999999999999,1
382,705.429,0.48100000000000004,ADULT,-1,-0.48100000000000004,1
383,706.737,0.273,ADULT,-1,-0.273,1
384,709.3589999999999,1.652,ADULT,-1,-1.652,1
386,711.492,2.6310000000000002,CHILD,1,2.6310000000000002,1
387,711.813,0.182,CHILD,1,0.182,1
388,712.387,0.105,CHILD,1,0.105,1
389,712.6619999999999,0.331,CHILD,1,0.331,1
