,START,DUR,LABEL,LABEL_NUM,DUR_TRANS,COUNT
137,413.711,9.267999999999999,ADULT,-1,-9.267999999999999,1
138,418.01099999999997,0.233,CHILD,1,0.233,1
140,423.787,2.219,ADULT,-1,-2.219,1
142,426.73800000000006,1.426,CHILD,1,1.426,1
143,426.782,1.32,CHILD,1,1.32,1
144,428.14099999999996,15.714,ADULT,-1,-15.714,1
145,435.64300000000003,0.759,ADULT,-1,-0.759,1
146,442.139,0.447,ADULT,-1,-0.447,1
148,445.91900000000004,3.562,ADULT,-1,-3.562,1
150,450.505,10.454,ADULT,-1,-10.454,1
152,468.49199999999996,14.960999999999999,ADULT,-1,-14.960999999999999,1
153,468.874,0.11800000000000001,CHILD,1,0.11800000000000001,1
154,473.847,0.429,CHILD,1,0.429,1
155,483.749,2.978,ADULT,-1,-2.978,1
156,486.265,0.172,ADULT,-1,-0.172,1
158,487.468,0.523,CHILD,1,0.523,1
159,488.788,0.133,ADULT,-1,-0.133,1
160,489.01099999999997,0.20800000000000002,ADULT,-1,-0.20800000000000002,1
161,489.159,1.3330000000000002,CHILD,1,1.3330000000000002,1
163,491.49300000000005,2.6460000000000004,ADULT,-1,-2.6460000000000004,1
164,494.49199999999996,0.861,CHILD,1,0.861,1
165,495.293,0.574,ADULT,-1,-0.574,1
166,495.85,4.56,ADULT,-1,-4.56,1
167,495.94599999999997,1.247,CHILD,1,1.247,1
169,501.491,29.519000000000002,ADULT,-1,-29.519000000000002,1
170,512.674,0.82,CHILD,1,0.82,1
171,524.202,2.87,CHILD,1,2.87,1
172,527.253,0.24,CHILD,1,0.24,1
173,527.313,0.645,CHILD,1,0.645,1
174,529.639,1.19,ADULT,-1,-1.19,1
176,532.415,27.533,ADULT,-1,-27.533,1
177,541.554,0.10099999999999999,CHILD,1,0.10099999999999999,1
178,542.714,0.19699999999999998,ADULT,-1,-0.19699999999999998,1
181,564.665,0.273,ADULT,-1,-0.273,1
182,565.012,0.7340000000000001,CHILD,1,0.7340000000000001,1
183,566.3330000000001,0.46399999999999997,CHILD,1,0.46399999999999997,1
184,567.365,0.624,CHILD,1,0.624,1
185,569.116,22.682,ADULT,-1,-22.682,1
186,570.512,0.9990000000000001,CHILD,1,0.9990000000000001,1
187,591.73,0.51,CHILD,1,0.51,1
189,592.476,1.235,ADULT,-1,-1.235,1
190,593.938,5.385,ADULT,-1,-5.385,1
192,596.012,0.748,CHILD,1,0.748,1
193,598.062,1.367,CHILD,1,1.367,1
195,599.891,0.716,ADULT,-1,-0.716,1
196,600.514,0.606,CHILD,1,0.606,1
197,601.003,16.008,ADULT,-1,-16.008,1
198,618.011,31.98,ADULT,-1,-31.98,1
200,642.632,0.8170000000000001,ADULT,-1,-0.8170000000000001,1
202,652.511,0.22399999999999998,ADULT,-1,-0.22399999999999998,1
205,657.0110000000001,4.48,ADULT,-1,-4.48,1
207,664.492,1.485,ADULT,-1,-1.485,1
208,666.492,1.213,ADULT,-1,-1.213,1
209,672.492,1.3940000000000001,CHILD,1,1.3940000000000001,1
211,674.0110000000001,2.59,ADULT,-1,-2.59,1
214,686.691,1.797,ADULT,-1,-1.797,1
216,692.7510000000001,13.53,ADULT,-1,-13.53,1
217,694.0,0.511,CHILD,1,0.511,1
218,701.1060000000001,0.386,CHILD,1,0.386,1
220,706.49,2.633,ADULT,-1,-2.633,1
221,710.4069999999999,12.02,ADULT,-1,-12.02,1
223,722.4910000000001,0.52,CHILD,1,0.52,1
224,722.9789999999999,2.609,ADULT,-1,-2.609,1
225,726.1410000000001,29.423000000000002,ADULT,-1,-29.423000000000002,1
226,734.687,0.82,ADULT,-1,-0.82,1
227,755.725,24.171999999999997,ADULT,-1,-24.171999999999997,1
228,755.735,0.7879999999999999,CHILD,1,0.7879999999999999,1
229,767.3989999999999,0.111,CHILD,1,0.111,1
231,780.283,1.365,ADULT,-1,-1.365,1
232,781.01,1.095,ADULT,-1,-1.095,1
234,782.992,16.519000000000002,ADULT,-1,-16.519000000000002,1
235,799.5110000000001,1.9140000000000001,CHILD,1,1.9140000000000001,1
236,799.549,0.469,CHILD,1,0.469,1
237,800.872,10.68,ADULT,-1,-10.68,1
238,801.0110000000001,0.368,CHILD,1,0.368,1
239,811.691,1.32,CHILD,1,1.32,1
240,811.799,0.6940000000000001,CHILD,1,0.6940000000000001,1
241,813.248,0.373,ADULT,-1,-0.373,1
242,813.35,0.142,CHILD,1,0.142,1
243,815.01,16.980999999999998,ADULT,-1,-16.980999999999998,1
244,831.492,4.251,CHILD,1,4.251,1
245,831.5110000000001,2.006,CHILD,1,2.006,1
246,835.512,10.481,ADULT,-1,-10.481,1
247,836.857,0.606,CHILD,1,0.606,1
248,845.328,3.0639999999999996,CHILD,1,3.0639999999999996,1
250,849.096,20.923000000000002,ADULT,-1,-20.923000000000002,1
253,878.5110000000001,14.665999999999999,ADULT,-1,-14.665999999999999,1
255,899.227,3.8930000000000002,ADULT,-1,-3.8930000000000002,1
256,902.0110000000001,2.0,ADULT,-1,-2.0,1
258,904.301,1.531,ADULT,-1,-1.531,1
260,907.732,3.279,ADULT,-1,-3.279,1
261,911.3530000000001,15.645,ADULT,-1,-15.645,1
262,915.45,0.9329999999999999,ADULT,-1,-0.9329999999999999,1
263,928.115,0.878,CHILD,1,0.878,1
266,933.336,2.641,ADULT,-1,-2.641,1
267,933.512,0.9990000000000001,CHILD,1,0.9990000000000001,1
268,937.0110000000001,3.9810000000000003,ADULT,-1,-3.9810000000000003,1
269,940.9960000000001,0.94,CHILD,1,0.94,1
271,943.171,0.21100000000000002,ADULT,-1,-0.21100000000000002,1
274,947.492,0.687,CHILD,1,0.687,1
275,948.6260000000001,1.112,CHILD,1,1.112,1
276,949.992,0.15,ADULT,-1,-0.15,1
277,950.3439999999999,2.148,ADULT,-1,-2.148,1
278,950.5110000000001,1.541,CHILD,1,1.541,1
279,953.512,2.108,CHILD,1,2.108,1
283,960.1030000000001,0.14300000000000002,ADULT,-1,-0.14300000000000002,1
285,964.028,0.214,ADULT,-1,-0.214,1
286,964.7639999999999,1.006,CHILD,1,1.006,1
288,967.493,1.9569999999999999,CHILD,1,1.9569999999999999,1
289,969.945,1.067,ADULT,-1,-1.067,1
290,970.7610000000001,1.318,CHILD,1,1.318,1
292,977.063,1.195,ADULT,-1,-1.195,1
295,983.0110000000001,0.155,CHILD,1,0.155,1
296,983.6030000000001,0.125,CHILD,1,0.125,1
297,983.865,4.037,CHILD,1,4.037,1
298,984.6460000000001,0.9159999999999999,ADULT,-1,-0.9159999999999999,1
300,989.012,0.157,ADULT,-1,-0.157,1
301,991.2710000000001,1.7209999999999999,ADULT,-1,-1.7209999999999999,1
302,991.5110000000001,1.75,CHILD,1,1.75,1
303,993.6389999999999,2.865,CHILD,1,2.865,1
304,993.673,0.33899999999999997,ADULT,-1,-0.33899999999999997,1
305,997.23,0.9990000000000001,CHILD,1,0.9990000000000001,1
306,997.572,0.20800000000000002,ADULT,-1,-0.20800000000000002,1
307,997.955,0.20800000000000002,CHILD,1,0.20800000000000002,1
308,997.993,1.443,ADULT,-1,-1.443,1
310,999.935,3.0580000000000003,CHILD,1,3.0580000000000003,1
311,1002.993,2.499,ADULT,-1,-2.499,1
312,1003.801,0.25,CHILD,1,0.25,1
313,1005.51,2.627,CHILD,1,2.627,1
314,1007.441,0.5379999999999999,ADULT,-1,-0.5379999999999999,1
315,1008.5260000000001,4.092,CHILD,1,4.092,1
317,1011.992,0.614,CHILD,1,0.614,1
318,1013.5110000000001,2.384,CHILD,1,2.384,1
319,1016.7239999999999,1.112,ADULT,-1,-1.112,1
320,1018.273,7.218999999999999,CHILD,1,7.218999999999999,1
323,1029.491,0.28,CHILD,1,0.28,1
324,1030.011,4.386,CHILD,1,4.386,1
327,1034.9289999999999,4.712,CHILD,1,4.712,1
328,1039.132,2.244,ADULT,-1,-2.244,1
329,1041.211,0.419,CHILD,1,0.419,1
330,1041.758,1.99,CHILD,1,1.99,1
333,1045.005,15.599,ADULT,-1,-15.599,1
334,1061.5439999999999,1.62,ADULT,-1,-1.62,1
335,1061.719,1.328,ADULT,-1,-1.328,1
336,1063.348,0.14300000000000002,ADULT,-1,-0.14300000000000002,1
338,1064.423,2.1919999999999997,ADULT,-1,-2.1919999999999997,1
340,1068.724,5.268,ADULT,-1,-5.268,1
342,1075.8339999999998,0.46399999999999997,CHILD,1,0.46399999999999997,1
343,1075.958,0.307,CHILD,1,0.307,1
344,1076.0610000000001,5.449,ADULT,-1,-5.449,1
345,1083.896,9.946,ADULT,-1,-9.946,1
347,1087.616,0.55,CHILD,1,0.55,1
349,1095.056,1.7890000000000001,ADULT,-1,-1.7890000000000001,1
351,1097.744,6.92,ADULT,-1,-6.92,1
353,1104.759,1.964,ADULT,-1,-1.964,1
354,1104.859,0.39799999999999996,ADULT,-1,-0.39799999999999996,1
355,1105.886,0.106,ADULT,-1,-0.106,1
356,1106.111,0.5379999999999999,ADULT,-1,-0.5379999999999999,1
358,1113.492,78.563,ADULT,-1,-78.563,1
359,1134.182,0.275,CHILD,1,0.275,1
360,1136.754,0.599,ADULT,-1,-0.599,1
361,1139.4389999999999,0.312,CHILD,1,0.312,1
362,1182.421,1.9680000000000002,ADULT,-1,-1.9680000000000002,1
364,1192.8519999999999,37.523,ADULT,-1,-37.523,1
365,1197.558,0.5820000000000001,CHILD,1,0.5820000000000001,1
366,1197.588,0.10800000000000001,CHILD,1,0.10800000000000001,1
367,1230.763,5.135,ADULT,-1,-5.135,1
368,1232.493,0.498,ADULT,-1,-0.498,1
369,1234.6680000000001,2.602,ADULT,-1,-2.602,1
370,1236.011,14.435,ADULT,-1,-14.435,1
371,1251.4569999999999,14.123,ADULT,-1,-14.123,1
372,1251.656,0.275,ADULT,-1,-0.275,1
373,1260.382,0.155,CHILD,1,0.155,1
